expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/a_t_1.mid, No, 3.138310263999756, 3.121, 21, 2021_Feb_08_1033, 48.78270662299974
practice, 2, ./practice/a_t_2.mid, No, 4.560179377000168, 4.545, 21, 2021_Feb_08_1033, 75.55629628299994
practice, 3, ./practice/a_p_2.mid, No, 2.4395453659999475, 2.423, 21, 2021_Feb_08_1033, 99.9493952150001
practice, 4, ./practice/a_p_1.mid, Yes, 5.024461856000016, 5.012, 21, 2021_Feb_08_1033, 127.34699130199988
experiment, 1, ./mid/a_t_11.mid, Yes, 1.1714443109999593, 1.159, 21, 2021_Feb_08_1033, 159.03020054199987
experiment, 2, ./mid/a_t_19.mid, No, 2.4620634599996265, 2.45, 21, 2021_Feb_08_1033, 184.41381599199985
experiment, 3, ./mid/a_t_17.mid, Yes, 1.3613787409999532, 1.348, 21, 2021_Feb_08_1033, 207.23952566599974
experiment, 4, ./mid/a_p_9.mid, No, 2.172206212999754, 2.16, 21, 2021_Feb_08_1033, 231.48023498099974
experiment, 5, ./mid/a_p_14.mid, No, 1.3068142490001264, 1.293, 21, 2021_Feb_08_1033, 255.5228246749998
experiment, 6, ./mid/a_p_16.mid, No, 2.0985959879999427, 2.086, 21, 2021_Feb_08_1033, 280.36361498899987
experiment, 7, ./mid/a_t_16.mid, No, 4.154346960000112, 4.14, 21, 2021_Feb_08_1033, 304.83011117499973
experiment, 8, ./mid/a_t_1.mid, Yes, 1.161141162000149, 1.149, 21, 2021_Feb_08_1033, 331.04697594399977
experiment, 9, ./mid/a_t_14.mid, No, 1.0599788389999958, 1.046, 21, 2021_Feb_08_1033, 352.48956206599996
experiment, 10, ./mid/a_p_20.mid, No, 2.328303302999757, 0.548, 21, 2021_Feb_08_1033, 375.0393432369997
experiment, 11, ./mid/a_t_24.mid, Yes, 3.1452118430001974, 3.132, 21, 2021_Feb_08_1033, 399.639586407
experiment, 12, ./mid/a_p_1.mid, Yes, 1.1420122280001124, 1.129, 21, 2021_Feb_08_1033, 424.08921505299986
experiment, 13, ./mid/a_p_3.mid, Yes, 2.2124769949996335, 2.199, 21, 2021_Feb_08_1033, 449.106153447
experiment, 14, ./mid/a_t_5.mid, Yes, 1.9873796830001993, 1.975, 21, 2021_Feb_08_1033, 474.56370014699996
experiment, 15, ./mid/a_t_3.mid, Yes, 2.427738646999842, 2.414, 21, 2021_Feb_08_1033, 500.18010598399997
experiment, 16, ./mid/a_p_5.mid, No, 3.1800692850001724, 3.168, 21, 2021_Feb_08_1033, 526.7304750419999
experiment, 17, ./mid/a_p_17.mid, Yes, 5.877568990999862, 5.866, 21, 2021_Feb_08_1033, 554.2634197929997
