expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_p_1.mid, No, 1.2729990709922276, 1.261, 4, 2020_Dec_10_1331, 88.86312651901972
practice, 2, ./practice/d_t_1.mid, No, 1.8281716050114483, 1.811, 4, 2020_Dec_10_1331, 112.86507045599865
practice, 3, ./practice/d_p_2.mid, Yes, 1.4621555400080979, 1.448, 4, 2020_Dec_10_1331, 138.3129653460055
practice, 4, ./practice/d_t_2.mid, No, 3.544451415014919, 3.53, 4, 2020_Dec_10_1331, 167.12221968601807
experiment, 1, ./mid/d_p_22.mid, Yes, 2.4230282499920577, 2.409, 4, 2020_Dec_10_1331, 265.83867646500585
experiment, 2, ./mid/d_t_18.mid, Yes, 2.328420229983749, 2.315, 4, 2020_Dec_10_1331, 288.9377815890184
experiment, 3, ./mid/d_t_4.mid, Yes, 1.6237532749946695, 1.61, 4, 2020_Dec_10_1331, 317.32909450601437
experiment, 4, ./mid/d_t_13.mid, No, 1.0121921300014947, 1.0, 4, 2020_Dec_10_1331, 340.59582954400685
experiment, 5, ./mid/d_t_6.mid, Yes, 1.3086638649983797, 1.296, 4, 2020_Dec_10_1331, 368.49539092800114
experiment, 6, ./mid/d_p_2.mid, No, 1.1766221560246777, 1.163, 4, 2020_Dec_10_1331, 393.52865275600925
experiment, 7, ./mid/d_p_24.mid, No, 3.4782290949951857, 3.461, 4, 2020_Dec_10_1331, 419.8811610309931
experiment, 8, ./mid/d_p_1.mid, No, 1.4341472370142583, 1.417, 4, 2020_Dec_10_1331, 444.8644878710038
experiment, 9, ./mid/d_p_19.mid, Yes, 1.5414862540201284, 1.528, 4, 2020_Dec_10_1331, 468.6212686060171
experiment, 10, ./mid/d_t_16.mid, No, 2.8987233100051526, 2.885, 4, 2020_Dec_10_1331, 498.3450964440126
experiment, 11, ./mid/d_t_12.mid, No, 1.129620416002581, 1.116, 4, 2020_Dec_10_1331, 522.3785828129912
experiment, 12, ./mid/d_t_14.mid, Yes, 1.281782848003786, 1.271, 4, 2020_Dec_10_1331, 545.4118799699936
experiment, 13, ./mid/d_t_21.mid, Yes, 3.8280171910009813, 3.816, 4, 2020_Dec_10_1331, 574.6117908270098
experiment, 14, ./mid/d_t_23.mid, No, 1.9123976609844249, 1.898, 4, 2020_Dec_10_1331, 601.3047830529977
experiment, 15, ./mid/d_p_6.mid, No, 2.3965945359959733, 2.384, 4, 2020_Dec_10_1331, 627.7950356370129
experiment, 16, ./mid/d_p_13.mid, Yes, 2.3784192830207758, 2.365, 4, 2020_Dec_10_1331, 652.5039215589932
experiment, 17, ./mid/d_p_14.mid, No, 1.6981581459986046, 1.686, 4, 2020_Dec_10_1331, 676.8950326240156
experiment, 18, ./mid/d_p_8.mid, Yes, 1.075993684004061, 1.059, 4, 2020_Dec_10_1331, 701.1473838220118
experiment, 19, ./mid/d_t_17.mid, No, 1.3081138590059709, 1.294, 4, 2020_Dec_10_1331, 724.9706641189987
experiment, 20, ./mid/d_p_20.mid, No, 0.8599847629957367, 0.848, 4, 2020_Dec_10_1331, 748.5784597769962
experiment, 21, ./mid/d_p_7.mid, No, 2.193431313004112, 2.18, 4, 2020_Dec_10_1331, 773.6039504299988
