expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/a_t_1.mid, Yes, 3.4830381760000364, 3.466, 9, 2021_Jan_08_1206, 78.66528590999997
practice, 2, ./practice/a_p_1.mid, No, 1.0108959320000395, 0.998, 9, 2021_Jan_08_1206, 101.96354240200003
practice, 3, ./practice/a_t_2.mid, Yes, 1.4733417170000394, 1.461, 9, 2021_Jan_08_1206, 125.28877283399993
practice, 4, ./practice/a_p_2.mid, Yes, 1.5432593180000822, 1.531, 9, 2021_Jan_08_1206, 148.91315353000005
experiment, 1, ./mid/a_p_8.mid, Yes, 2.461034940000218, 2.447, 9, 2021_Jan_08_1206, 184.946410818
experiment, 2, ./mid/a_p_3.mid, No, 1.2604708349999783, 1.247, 9, 2021_Jan_08_1206, 209.33853490299998
experiment, 3, ./mid/a_p_19.mid, Yes, 1.1095098989999315, 1.097, 9, 2021_Jan_08_1206, 233.29628114499997
experiment, 4, ./mid/a_t_12.mid, No, 1.540440457999921, 1.527, 9, 2021_Jan_08_1206, 255.92882074
experiment, 5, ./mid/a_t_16.mid, No, 0.9979879210000036, 0.981, 9, 2021_Jan_08_1206, 277.21537747799994
experiment, 6, ./mid/a_p_21.mid, No, 1.0449921350000295, 1.033, 9, 2021_Jan_08_1206, 300.429903429
experiment, 7, ./mid/a_t_21.mid, Yes, 1.6768845040000997, 1.664, 9, 2021_Jan_08_1206, 324.254944734
experiment, 8, ./mid/a_p_16.mid, No, 1.1270578870000918, 1.113, 9, 2021_Jan_08_1206, 348.7286204080001
experiment, 9, ./mid/a_t_23.mid, Yes, 1.9696368079999047, 1.956, 9, 2021_Jan_08_1206, 376.145671234
experiment, 10, ./mid/a_t_7.mid, Yes, 1.3058057900000222, 1.289, 9, 2021_Jan_08_1206, 399.3481981110001
experiment, 11, ./mid/a_t_18.mid, Yes, 1.0463634720001664, 1.032, 9, 2021_Jan_08_1206, 426.7217254949999
experiment, 12, ./mid/a_t_8.mid, Yes, 1.4949413760000425, 1.481, 9, 2021_Jan_08_1206, 454.0625553090001
experiment, 13, ./mid/a_p_24.mid, No, 0.9830216989998917, 0.969, 9, 2021_Jan_08_1206, 477.3790601920002
experiment, 14, ./mid/a_t_10.mid, No, 1.1468280210001467, 1.134, 9, 2021_Jan_08_1206, 499.7457585640002
experiment, 15, ./mid/a_p_14.mid, No, 2.927410964000046, 2.914, 9, 2021_Jan_08_1206, 525.6046391289999
experiment, 16, ./mid/a_t_5.mid, Yes, 2.3599403720004375, 2.346, 9, 2021_Jan_08_1206, 551.3546105890002
experiment, 17, ./mid/a_p_11.mid, Yes, 1.1654628639998919, 1.151, 9, 2021_Jan_08_1206, 576.3956282649999
experiment, 18, ./mid/a_p_20.mid, No, 2.6121486649999497, 2.595, 9, 2021_Jan_08_1206, 599.3480378229999
