expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_t_2.mid, No, 3.763978887000121, 3.752, 1, 2020_Nov_12_1023, 68.24692830600543
practice, 2, ./practice/d_p_1.mid, No, 1.472209688014118, 1.459, 1, 2020_Nov_12_1023, 92.06363717999193
practice, 3, ./practice/d_t_1.mid, No, 1.8722518750000745, 1.86, 1, 2020_Nov_12_1023, 116.09690769499866
practice, 4, ./practice/d_p_2.mid, No, 1.3717301879951265, 1.358, 1, 2020_Nov_12_1023, 141.26355279199197
experiment, 1, ./mid/d_t_10.mid, Yes, 1.4426386230043136, 1.426, 1, 2020_Nov_12_1023, 175.44943035498727
experiment, 2, ./mid/d_t_3.mid, Yes, 1.3802921030146535, 1.366, 1, 2020_Nov_12_1023, 198.69685061299242
experiment, 3, ./mid/d_p_18.mid, No, 2.262933391990373, 2.25, 1, 2020_Nov_12_1023, 223.54681826898013
experiment, 4, ./mid/d_t_20.mid, No, 1.6090848009916954, 1.595, 1, 2020_Nov_12_1023, 250.9800567079801
experiment, 5, ./mid/d_p_11.mid, No, 2.132316986011574, 2.12, 1, 2020_Nov_12_1023, 277.06347212099354
experiment, 6, ./mid/d_t_13.mid, No, 4.094226610002806, 4.081, 1, 2020_Nov_12_1023, 303.60563985299086
experiment, 7, ./mid/d_t_1.mid, Yes, 4.14525311300531, 4.133, 1, 2020_Nov_12_1023, 331.41336764697917
experiment, 8, ./mid/d_p_23.mid, No, 1.2930340729944874, 1.28, 1, 2020_Nov_12_1023, 355.62225319299614
experiment, 9, ./mid/d_p_4.mid, No, 2.604609859001357, 2.592, 1, 2020_Nov_12_1023, 380.1134612419992
experiment, 10, ./mid/d_p_10.mid, No, 6.749604425014695, 6.736, 1, 2020_Nov_12_1023, 411.07993642098154
experiment, 11, ./mid/d_p_21.mid, No, 1.0668563109938987, 1.05, 1, 2020_Nov_12_1023, 434.8158793699986
experiment, 12, ./mid/d_t_14.mid, Yes, 2.972543042997131, 2.96, 1, 2020_Nov_12_1023, 459.5636126319878
experiment, 13, ./mid/d_p_7.mid, No, 1.5428945799940266, 1.53, 1, 2020_Nov_12_1023, 484.1636780249828
experiment, 14, ./mid/d_t_2.mid, Yes, 8.162923766009044, 8.147, 1, 2020_Nov_12_1023, 516.3560635820031
