expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/a_p_1.mid, Yes, 1.9877999300006195, 1.976, 10, 2021_Jan_15_1700, 53.06378567399952
practice, 2, ./practice/a_p_2.mid, No, 1.5447121830002288, 1.532, 10, 2021_Jan_15_1700, 76.93053865399997
practice, 3, ./practice/a_t_2.mid, Yes, 1.6616630569988047, 1.649, 10, 2021_Jan_15_1700, 100.66395930100043
practice, 4, ./practice/a_t_1.mid, Yes, 1.3046311940015585, 1.293, 10, 2021_Jan_15_1700, 123.76345343900175
experiment, 1, ./mid/a_t_19.mid, Yes, 1.50827651399959, 1.492, 10, 2021_Jan_15_1700, 154.3994246220027
experiment, 2, ./mid/a_p_14.mid, No, 1.3333812919991033, 1.317, 10, 2021_Jan_15_1700, 178.79926089299988
experiment, 3, ./mid/a_p_15.mid, No, 3.880203528999118, 3.866, 10, 2021_Jan_15_1700, 206.38060260600105
experiment, 4, ./mid/a_t_5.mid, No, 4.016742750998674, 4.0, 10, 2021_Jan_15_1700, 234.34942305400182
experiment, 5, ./mid/a_t_10.mid, Yes, 1.5257953010004712, 1.512, 10, 2021_Jan_15_1700, 257.22278638600255
experiment, 6, ./mid/a_p_22.mid, Yes, 4.4420745839997835, 4.43, 10, 2021_Jan_15_1700, 283.7639483790008
experiment, 7, ./mid/a_t_18.mid, Yes, 1.1628669780002383, 1.15, 10, 2021_Jan_15_1700, 311.39722017700115
experiment, 8, ./mid/a_p_4.mid, Yes, 1.3924626269981673, 1.378, 10, 2021_Jan_15_1700, 336.1637385670001
experiment, 9, ./mid/a_p_3.mid, No, 1.0421283899995615, 1.028, 10, 2021_Jan_15_1700, 360.38982469000257
experiment, 10, ./mid/a_p_8.mid, Yes, 1.3215439980012889, 1.309, 10, 2021_Jan_15_1700, 384.31380615500166
experiment, 11, ./mid/a_t_14.mid, No, 2.259780836000573, 2.248, 10, 2021_Jan_15_1700, 406.8139778629993
experiment, 12, ./mid/a_p_13.mid, Yes, 1.3817634609986271, 1.369, 10, 2021_Jan_15_1700, 431.9474008950019
experiment, 13, ./mid/a_p_7.mid, No, 1.072141422999266, 1.06, 10, 2021_Jan_15_1700, 456.5474929129996
experiment, 14, ./mid/a_t_16.mid, No, 1.409662699999899, 1.396, 10, 2021_Jan_15_1700, 478.3641694630023
experiment, 15, ./mid/a_p_20.mid, No, 1.4643088360026013, 1.452, 10, 2021_Jan_15_1700, 500.1311498040013
experiment, 16, ./mid/a_t_13.mid, No, 1.1926762289986073, 1.179, 10, 2021_Jan_15_1700, 524.7898030659999
experiment, 17, ./mid/a_t_22.mid, Yes, 1.6488274349976564, 1.636, 10, 2021_Jan_15_1700, 548.1143957660024
experiment, 18, ./mid/a_p_1.mid, Yes, 1.1333268380003574, 1.119, 10, 2021_Jan_15_1700, 573.0641375769992
experiment, 19, ./mid/a_t_3.mid, Yes, 2.2949512000013783, 2.283, 10, 2021_Jan_15_1700, 598.7146054190016
experiment, 20, ./mid/a_p_9.mid, No, 1.2303795379993971, 1.214, 10, 2021_Jan_15_1700, 621.7169180000019
experiment, 21, ./mid/a_t_17.mid, No, 1.1088710370022454, 1.095, 10, 2021_Jan_15_1700, 644.6402700819999
experiment, 22, ./mid/a_t_11.mid, No, 1.444862254000327, 1.431, 10, 2021_Jan_15_1700, 670.5808436459993
experiment, 23, ./mid/a_t_8.mid, No, 1.0684110869988217, 1.052, 10, 2021_Jan_15_1700, 697.6167403590007
experiment, 24, ./mid/a_p_2.mid, No, 1.661250397999538, 1.647, 10, 2021_Jan_15_1700, 722.8570380480014
experiment, 25, ./mid/a_p_10.mid, No, 10.881554626001162, 10.868, 10, 2021_Jan_15_1700, 756.6069580799995
experiment, 26, ./mid/a_p_23.mid, No, 1.2147556340023584, 1.202, 10, 2021_Jan_15_1700, 782.3316385710023
